scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_1295,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1295/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 616: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 616: invalid continuation byte,False,0.0,0,0,0.0011892318725585938
scenario_1295,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1295/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,80,0.0011868476867675781
scenario_1295,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1295/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.049041748046875e-05,4,44,0.0011756420135498047
scenario_1296,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1296/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.821487426757812e-06,0,7,0.0013756752014160156
scenario_1296,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1296/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0251998901367188e-05,5,49,0.0012977123260498047
scenario_1296,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1296/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.298324584960938e-06,4,2,0.0011818408966064453
scenario_1298,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1298/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 534: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 534: invalid continuation byte,False,0.0,0,0,0.001168966293334961
scenario_1298,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1298/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,46,0.0011775493621826172
scenario_1298,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1298/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2159347534179688e-05,3,80,0.0021631717681884766
scenario_1299,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1299/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 631: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 631: invalid continuation byte,False,0.0,0,0,0.001272439956665039
scenario_1299,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1299/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0728836059570312e-05,3,30,0.0015368461608886719
scenario_1299,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1299/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0013580322265625e-05,6,38,0.0012054443359375
scenario_1300,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1300/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 520: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 520: invalid continuation byte,False,0.0,0,0,0.0011570453643798828
scenario_1300,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1300/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.62939453125e-06,0,45,0.0011417865753173828
scenario_1300,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1300/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xb4 in position 4854: invalid start byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xb4 in position 4854: invalid start byte,False,0.0,0,0,0.010458946228027344
scenario_1301,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1301/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 525: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 525: invalid continuation byte,False,0.0,0,0,0.0012454986572265625
scenario_1301,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1301/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3113021850585938e-05,7,70,0.013007879257202148
scenario_1301,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1301/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5497207641601562e-05,6,59,0.002879619598388672
scenario_1302,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1302/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 520: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 520: invalid continuation byte,False,0.0,0,0,0.0015635490417480469
scenario_1302,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1302/tactical.pddl,False,Missing (:domain ...) declaration,False,,False,1.0728836059570312e-05,0,0,0.0014960765838623047
scenario_1302,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1302/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1585: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1585: invalid continuation byte,False,0.0,0,0,0.0014662742614746094
scenario_1303,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1303/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 549: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 549: invalid continuation byte,False,0.0,0,0,0.0013644695281982422
scenario_1303,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1303/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,6,51,0.0012423992156982422
scenario_1303,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1303/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2636184692382812e-05,6,60,0.0012793540954589844
scenario_1304,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1304/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 480: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 480: invalid continuation byte,False,0.0,0,0,0.0012280941009521484
scenario_1304,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1304/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1444091796875e-05,0,33,0.001321554183959961
scenario_1304,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1304/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0967254638671875e-05,0,59,0.0030355453491210938
scenario_1305,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1305/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 670: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 670: invalid continuation byte,False,0.0,0,0,0.0019865036010742188
scenario_1305,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1305/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,94,0.0012826919555664062
scenario_1305,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1305/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1205673217773438e-05,0,56,0.0014123916625976562
scenario_1306,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1306/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0967254638671875e-05,0,7,0.0013031959533691406
scenario_1306,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1306/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,5,33,0.0012395381927490234
scenario_1306,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1306/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,100,0.0013287067413330078
scenario_1307,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1307/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 593: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 593: invalid continuation byte,False,0.0,0,0,0.0011873245239257812
scenario_1307,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1307/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,41,0.001214742660522461
scenario_1307,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1307/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1483: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1483: invalid continuation byte,False,0.0,0,0,0.0034456253051757812
scenario_1308,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1308/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,7,0.0012347698211669922
scenario_1308,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1308/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.049041748046875e-05,6,45,0.001592397689819336
scenario_1308,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1308/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 899: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 899: invalid continuation byte,False,0.0,0,0,0.0012314319610595703
scenario_1309,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1309/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,3,7,0.0011942386627197266
scenario_1309,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1309/tactical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1319: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1319: invalid continuation byte,False,0.0,0,0,0.0013241767883300781
scenario_1309,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1309/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 2088: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 2088: invalid continuation byte,False,0.0,0,0,0.0011951923370361328
scenario_1310,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1310/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 513: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 513: invalid continuation byte,False,0.0,0,0,0.0011665821075439453
scenario_1310,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1310/tactical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1225: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1225: invalid continuation byte,False,0.0,0,0,0.0011627674102783203
scenario_1310,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1310/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,52,0.0012831687927246094
scenario_1311,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1311/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,5,0.0013401508331298828
scenario_1311,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1311/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,28,0.0012221336364746094
scenario_1311,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1311/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.6450881958007812e-05,4,52,0.0046422481536865234
scenario_1312,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1312/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 561: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 561: invalid continuation byte,False,0.0,0,0,0.001443624496459961
scenario_1312,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1312/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.4066696166992188e-05,8,38,0.0019996166229248047
scenario_1312,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1312/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,71,0.001283407211303711
scenario_1313,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1313/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 693: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 693: invalid continuation byte,False,0.0,0,0,0.0012540817260742188
scenario_1313,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1313/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,28,0.0015625953674316406
scenario_1313,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1313/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.049041748046875e-05,0,86,0.0044651031494140625
scenario_1314,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1314/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 593: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 593: invalid continuation byte,False,0.0,0,0,0.001252889633178711
scenario_1314,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1314/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1682510375976562e-05,6,36,0.0012674331665039062
scenario_1314,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1314/technical.pddl,False,Missing (:domain ...) declaration,False,,False,8.58306884765625e-06,0,0,0.0013113021850585938
scenario_1315,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1315/strategic.pddl,True,,False,,True,8.106231689453125e-06,6,0,0.0012171268463134766
scenario_1315,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1315/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.3909759521484375e-06,0,10,0.0012350082397460938
scenario_1315,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1315/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.5367431640625e-06,5,24,0.0012052059173583984
scenario_1316,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1316/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.0014331340789794922
scenario_1316,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1316/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.867813110351562e-06,0,10,0.0012009143829345703
scenario_1316,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1316/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.9141387939453125e-06,0,24,0.0012202262878417969
scenario_1317,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1317/strategic.pddl,True,,False,,False,1.239776611328125e-05,0,0,0.006834983825683594
scenario_1317,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1317/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3113021850585938e-05,8,10,0.0014400482177734375
scenario_1317,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1317/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,24,0.001329183578491211
scenario_1318,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1318/strategic.pddl,True,,False,,True,1.5497207641601562e-05,6,0,0.002685546875
scenario_1318,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1318/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,10,0.001312255859375
scenario_1318,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1318/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,24,0.0021402835845947266
scenario_1319,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1319/strategic.pddl,True,,False,,False,1.0013580322265625e-05,0,0,0.0013346672058105469
scenario_1319,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1319/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,10,0.0012133121490478516
scenario_1319,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1319/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.239776611328125e-05,5,24,0.0014667510986328125
scenario_1320,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1320/strategic.pddl,True,,False,,False,9.059906005859375e-06,0,0,0.001310586929321289
scenario_1320,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1320/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,10,0.0012350082397460938
scenario_1320,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1320/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.049041748046875e-05,4,24,0.0012106895446777344
scenario_1321,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1321/strategic.pddl,True,,False,,False,6.67572021484375e-06,0,0,0.0011408329010009766
scenario_1321,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1321/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.3909759521484375e-06,0,10,0.0012204647064208984
scenario_1321,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1321/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.821487426757812e-06,8,24,0.001161336898803711
scenario_1322,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1322/strategic.pddl,True,,False,,False,7.867813110351562e-06,0,0,0.0017266273498535156
scenario_1322,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1322/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.106231689453125e-06,8,10,0.0011780261993408203
scenario_1322,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1322/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.5367431640625e-06,3,24,0.0012624263763427734
scenario_1323,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1323/strategic.pddl,True,,False,,True,8.106231689453125e-06,4,0,0.0011813640594482422
scenario_1323,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1323/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1444091796875e-05,7,10,0.0012257099151611328
scenario_1323,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1323/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.821487426757812e-06,0,24,0.0012094974517822266
scenario_1324,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1324/strategic.pddl,True,,False,,False,8.58306884765625e-06,0,0,0.0011866092681884766
scenario_1324,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1324/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,10,0.001268148422241211
scenario_1324,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1324/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.430511474609375e-05,5,24,0.0015134811401367188
scenario_1325,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1325/strategic.pddl,True,,False,,False,1.0251998901367188e-05,0,0,0.0014190673828125
scenario_1325,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1325/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,10,0.0012469291687011719
scenario_1325,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1325/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,24,0.0012347698211669922
scenario_1326,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1326/strategic.pddl,True,,False,,True,1.049041748046875e-05,4,0,0.0012235641479492188
scenario_1326,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1326/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,4,10,0.0012536048889160156
scenario_1326,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1326/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3113021850585938e-05,8,24,0.00839996337890625
scenario_1327,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1327/strategic.pddl,True,,False,,False,8.106231689453125e-06,0,0,0.0012357234954833984
scenario_1327,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1327/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0967254638671875e-05,8,10,0.0012042522430419922
scenario_1327,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1327/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0728836059570312e-05,4,24,0.0013058185577392578
scenario_1328,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1328/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.0012068748474121094
scenario_1328,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1328/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,10,0.0012218952178955078
scenario_1328,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1328/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.67572021484375e-06,0,24,0.0012063980102539062
scenario_1329,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1329/strategic.pddl,True,,False,,False,1.0251998901367188e-05,0,0,0.0013153553009033203
scenario_1329,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1329/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,10,0.0011992454528808594
scenario_1329,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1329/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.059906005859375e-06,8,24,0.0011622905731201172
scenario_1330,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1330/strategic.pddl,True,,False,,False,9.775161743164062e-06,0,0,0.00127410888671875
scenario_1330,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1330/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.059906005859375e-06,0,10,0.0011818408966064453
scenario_1330,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1330/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1205673217773438e-05,4,24,0.0012927055358886719
scenario_1331,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1331/strategic.pddl,True,,False,,False,1.049041748046875e-05,0,0,0.002445697784423828
scenario_1331,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1331/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,10,0.001232147216796875
scenario_1331,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1331/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2636184692382812e-05,8,24,0.0014972686767578125
